eval;num_vitimas;num_vizinhos;num_trocas;tempo;tempo_ts;maxEval
[0.06015037593984962, 0.09022556390977443, 0.12030075187969924, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405, 0.15037593984962405];42;42;8;11.161054134368896;20.0;1.0
[0.09022556390977443, 0.12030075187969924, 0.15037593984962405, 0.18045112781954886, 0.18045112781954886, 0.18045112781954886, 0.18045112781954886, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608];42;42;8;10.805181741714478;25.0;1.0
[0.06015037593984962, 0.09022556390977443, 0.12030075187969924, 0.15037593984962405, 0.18045112781954886, 0.21052631578947367, 0.21052631578947367, 0.21052631578947367, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.22556390977443608, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609];42;42;8;9.97871994972229;30.0;1.0
[0.09022556390977443, 0.12030075187969924, 0.15037593984962405, 0.18045112781954886, 0.21052631578947367, 0.22556390977443608, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857];42;42;8;10.459485292434692;35.0;1.0
[0.12030075187969924, 0.15037593984962405, 0.18045112781954886, 0.21052631578947367, 0.24060150375939848, 0.24060150375939848, 0.24060150375939848, 0.2706766917293233, 0.2706766917293233, 0.2706766917293233, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105];42;42;8;12.967680215835571;40.0;1.0
[0.13533834586466165, 0.16541353383458646, 0.19548872180451127, 0.22556390977443608, 0.2556390977443609, 0.2556390977443609, 0.2556390977443609, 0.2857142857142857, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3007518796992481, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3157894736842105, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353, 0.3458646616541353];42;42;8;13.949584484100342;45.0;1.0
